0,Left,-0.459406,-0.8733004,1.161153,16.63786
0,Right,-0.1667443,-0.01059547,0.475178,16.63786
0,Left,-0.459406,-0.8733004,1.161153,16.64879
0,Right,-0.1679226,-0.01083323,0.4756462,16.64879
0,Left,-0.459406,-0.8733004,1.161153,16.65986
0,Right,-0.1692414,-0.01108806,0.4771138,16.65986
0,Left,-0.459406,-0.8733004,1.161153,16.6713
0,Right,-0.1702812,-0.01125357,0.4791364,16.6713
0,Left,-0.459406,-0.8733004,1.161153,16.68217
0,Right,-0.1711452,-0.01131046,0.4817089,16.68217
0,Left,-0.459406,-0.8733004,1.161153,16.6932
0,Right,-0.1712997,-0.0119203,0.4845731,16.6932
0,Left,-0.459406,-0.8733004,1.161153,16.7046
0,Right,-0.171145,-0.01307845,0.4871393,16.7046
0,Left,-0.459406,-0.8733004,1.161153,16.71557
0,Right,-0.1708992,-0.01431854,0.4897991,16.71557
0,Left,-0.459406,-0.8733004,1.161153,16.72646
0,Right,-0.1709571,-0.01490464,0.4927761,16.72646
0,Left,-0.459406,-0.8733004,1.161153,16.73777
0,Right,-0.1712029,-0.01513582,0.4959259,16.73777
0,Left,-0.459406,-0.8733004,1.161153,16.74912
0,Right,-0.1713983,-0.01573979,0.4987555,16.74912
0,Left,-0.459406,-0.8733004,1.161153,16.75978
0,Right,-0.1721501,-0.01635969,0.5009671,16.75978
0,Left,-0.459406,-0.8733004,1.161153,16.77109
0,Right,-0.1722105,-0.0172836,0.5024688,16.77109
0,Left,-0.459406,-0.8733004,1.161153,16.78245
0,Right,-0.1726747,-0.01831246,0.5034642,16.78245
0,Left,-0.459406,-0.8733004,1.161153,16.80046
0,Right,-0.1737144,-0.01853783,0.5041769,16.80046
0,Left,-0.459406,-0.8733004,1.161153,16.80546
0,Right,-0.17474,-0.01855882,0.5049151,16.80546
0,Left,-0.459406,-0.8733004,1.161153,16.81572
0,Right,-0.1753108,-0.01864407,0.5058721,16.81572
0,Left,-0.459406,-0.8733004,1.161153,16.82641
0,Right,-0.1755603,-0.01880051,0.5068036,16.82641
0,Left,-0.459406,-0.8733004,1.161153,16.83752
0,Right,-0.1755993,-0.01917849,0.5076691,16.83752
0,Left,-0.459406,-0.8733004,1.161153,16.84855
0,Right,-0.1758326,-0.0196692,0.5085916,16.84855
0,Left,-0.459406,-0.8733004,1.161153,16.86001
0,Right,-0.1763657,-0.02022891,0.5096492,16.86001
0,Left,-0.459406,-0.8733004,1.161153,16.87087
0,Right,-0.177246,-0.02084822,0.5108991,16.87087
0,Left,-0.459406,-0.8733004,1.161153,16.88209
0,Right,-0.1786147,-0.02152509,0.5125186,16.88209
0,Left,-0.459406,-0.8733004,1.161153,16.89348
0,Right,-0.1802229,-0.02246488,0.5146339,16.89348
0,Left,-0.459406,-0.8733004,1.161153,16.905
0,Right,-0.1818158,-0.02353888,0.5172467,16.905
0,Left,-0.459406,-0.8733004,1.161153,16.91531
0,Right,-0.1835659,-0.02477646,0.5206473,16.91531
0,Left,-0.459406,-0.8733004,1.161153,16.92651
0,Right,-0.1853411,-0.02629819,0.5242638,16.92651
0,Left,-0.459406,-0.8733004,1.161153,16.93806
0,Right,-0.1873615,-0.02809567,0.5290471,16.93806
0,Left,-0.459406,-0.8733004,1.161153,16.95414
0,Right,-0.1893876,-0.02987721,0.5342851,16.95414
0,Left,-0.459406,-0.8733004,1.161153,16.96004
0,Right,-0.1917417,-0.03212019,0.5405027,16.96004
0,Left,-0.459406,-0.8733004,1.161153,16.97105
0,Right,-0.1946316,-0.03474005,0.5472859,16.97105
0,Left,-0.459406,-0.8733004,1.161153,16.98227
0,Right,-0.197901,-0.03754996,0.5542263,16.98227
0,Left,-0.459406,-0.8733004,1.161153,16.99334
